2023-05-23T22:39:38.297574900,getPizzaSize,SELECT,Got pizza size for pizzaId 3
2023-05-23T22:39:38.303594900,getToppingById,SELECT,Topping retrieved successfully: P1
2023-05-23T22:39:38.305570600,getToppingById,SELECT,Topping retrieved successfully: P2
2023-05-23T22:39:38.307547500,getToppingById,SELECT,Topping retrieved successfully: P3
2023-05-23T22:39:38.309541100,getToppingById,SELECT,Topping retrieved successfully: P6
2023-05-23T22:39:38.310538200,getToppingById,SELECT,Topping retrieved successfully: P7
2023-05-23T22:39:38.312532500,getToppingById,SELECT,Topping not found: size
2023-05-23T22:39:38.315526400,getToppingsForPizzaId,SELECT,Got pizza toppings list of pizzaId 3 and orderId 1
2023-05-23T22:39:38.315526400,getPizzaById,SELECT,Got pizza from orderId 1
2023-05-23T22:39:38.316525,getPizzasByOrderId,SELECT,Got pizzas for orderId 1
2023-05-23T22:39:38.319516400,getDrinkSize,SELECT,Got drink size for drinkId 2 in orderId 1
2023-05-23T22:39:38.322508600,getToppingById,SELECT,Topping retrieved successfully: D1
2023-05-23T22:39:38.324504300,getToppingById,SELECT,Topping retrieved successfully: D2
2023-05-23T22:39:38.325501100,getToppingById,SELECT,Topping not found: size
2023-05-23T22:39:38.326497400,getToppingsForDrinkId,SELECT,Toppings retrieved successfully for drinkId 2 and orderId 1
2023-05-23T22:39:38.327494700,getDrinkById,SELECT,Drink retrieved successfully: 2 from order 1
2023-05-23T22:39:38.327494700,getDrinksByOrderId,SELECT,Got drinks from orderId 1
2023-05-23T22:39:38.328491800,getOrdersByUserId,SELECT,Retrieved list of orders of customer with customerID: 1
2023-05-23T22:40:48.055631400,getCustomerByNameAndPassword,SELECT,Customer not found with user admin
2023-05-23T22:40:48.061613400,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T22:40:48.064601500,getEmployeeByNameAndPassword,SELECT,Retrieved employee with username admin
2023-05-23T22:40:51.946846500,getCustomerIdByUsername,SELECT,Retrieved customer ID with username user
2023-05-23T22:40:51.948845500,getCustomerById,SELECT,Retrieved customer with ID 1
2023-05-23T22:40:56.481508200,deleteCustomer,DELETE,Deleted customer with ID 1
2023-05-23T22:40:56.484500100,addEmployee,INSERT,Added new employee: user
